id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
53eccb0f-2fc3-4e5b-94ce-ed0576c46d32,"Shut up you stupid fool nobody wants your opinion. This is the worst garbage I have ever read, idiots.",1,1,0,0,1,0
bd0886cf-7497-41e3-a6dd-5b722d98fae7,Burn in hell you horrible excuse for a human. You're a complete moron and everyone knows it.,1,0,1,0,1,0
1b252922-54d7-447c-99d8-ec46dc65a171,"Good explanation, very clear and easy to follow. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
5126e447-49bb-4f53-b276-58556f8be5d7,"This is the worst garbage I have ever read, idiots. You're a complete moron and everyone knows it.",1,0,1,1,0,0
67e7ee10-d9b7-47af-8f2b-84cc24d2fbe7,"What a pathetic loser, crawl back to your cave. You are absolutely disgusting and should be ashamed.",1,0,1,1,0,0
313baf95-25c0-4183-95cd-02eff1b68d74,"I think there's a middle ground we're not seeing yet. Interesting read, bookmarking this for later.",0,0,0,0,0,0
bc092931-90b7-4dec-97ec-07cdb390c958,"Great point, I hadn't considered that angle before. Looking forward to seeing how this develops over time.",0,0,0,0,0,0
b04d9934-ad13-4f5b-a929-d88c1d0bd189,"I disagree but I can see where you're coming from. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
0cc2a6a7-bb38-47b8-9136-5e84247c4c73,"Die in a fire, nobody will miss you. Die in a fire, nobody will miss you.",1,0,1,0,1,0
7bccb6e8-cb4f-4064-b3e5-bcd81f0629d0,"What a pathetic loser, crawl back to your cave. You're a complete moron and everyone knows it.",1,0,0,0,1,0
1b34fba3-cc29-4174-a03f-6fbd543581fa,This matches my own experience working in this area. Could you explain more about how this works in practice?,0,0,0,0,0,0
37ba5cbf-2f05-4381-b59f-6f22ca999b8b,"I hate people like you, get out of here. This is the worst garbage I have ever read, idiots.",1,1,1,0,1,1
4b8b8d7c-b7ed-43c2-afc9-68ea09cb2aa3,"Interesting read, bookmarking this for later. The data here is quite compelling, well presented.",0,0,0,0,0,0
a71485fa-d151-48d0-98a2-2bc82b38ad7c,"Has anyone else tried this approach and seen similar results? Good explanation, very clear and easy to follow.",0,0,0,0,0,0
7459f324-4197-4611-b16e-0732446af85c,"Burn in hell you horrible excuse for a human. Die in a fire, nobody will miss you.",1,0,0,0,1,0
85c676ad-8c91-4235-80cc-34bea139187f,Go away you worthless piece of trash. Shut up you stupid fool nobody wants your opinion.,1,0,0,0,1,0
6049e0ea-ce7b-4f41-8ed0-3a640de4da06,"This matches my own experience working in this area. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
23d9828a-88d3-4654-b859-c92008d49990,"Has anyone else tried this approach and seen similar results? Good explanation, very clear and easy to follow.",0,0,0,0,0,0
5370375c-e754-4532-8f17-f6cefef3cadb,"This is the worst garbage I have ever read, idiots. I hate people like you, get out of here.",1,0,1,0,0,0
c0a80c50-7653-4bf8-b9d7-90aa077d3b95,"Interesting read, bookmarking this for later. Interesting read, bookmarking this for later.",0,0,0,0,0,0
c17eafb6-2514-4da3-95bf-ae26ac59de84,"Great point, I hadn't considered that angle before. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
111bb4fd-ff71-418b-8cce-ba20a4ec4a93,"Good explanation, very clear and easy to follow. I think there's a middle ground we're not seeing yet.",0,0,0,0,0,0
7d48e230-5cea-4a89-a587-2dc0da13593b,"The data here is quite compelling, well presented. I disagree but I can see where you're coming from.",0,0,0,0,0,0
90b4812c-b4ce-4b4c-b4f4-a554133fec7e,Looking forward to seeing how this develops over time. Does anyone have additional sources on this topic?,0,0,0,0,0,0
7e758113-f497-421d-ad85-c769dd8474eb,"Go away you worthless piece of trash. I hate people like you, get out of here.",1,1,1,0,0,0
f9900e1a-2f55-430b-b6bc-71e2a7433c97,You're a complete moron and everyone knows it. You are absolutely disgusting and should be ashamed.,1,1,1,1,0,0
0561718b-3202-441c-97d6-f643748c18a2,Appreciate the detailed breakdown of the issue. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
d361e46b-faad-479f-b294-c5209366f2bd,Has anyone else tried this approach and seen similar results? Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
58cdedfe-f6b5-408f-9eb2-62ee361e4586,I think there's a middle ground we're not seeing yet. Looking forward to seeing how this develops over time.,0,0,0,0,0,0
13ae5e1a-866b-4088-925e-efbb3dcf47c6,"What a pathetic loser, crawl back to your cave. Shut up you stupid fool nobody wants your opinion.",1,0,0,0,1,0
38414f4d-cec1-42a7-b6a2-9bb379a16039,"Good explanation, very clear and easy to follow. I disagree but I can see where you're coming from.",0,0,0,0,0,0
49fa1faf-119c-4a08-8338-6466eb3ba973,"The data here is quite compelling, well presented. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
2f621cd2-09e0-4052-b1f0-654cb117adfe,"What a pathetic loser, crawl back to your cave. Die in a fire, nobody will miss you.",1,1,1,0,0,1
28886f4d-d769-4d58-aafa-8164033a284c,Shut up you stupid fool nobody wants your opinion. Burn in hell you horrible excuse for a human.,1,1,0,0,0,0
016d6547-c320-4d6a-b6e4-a9e63dfab6a3,"This research seems solid, the methodology looks sound. Appreciate the detailed breakdown of the issue.",0,0,0,0,0,0
23d5cb40-4164-4135-9d1d-1e1e377c83f9,"Interesting read, bookmarking this for later. I think there's a middle ground we're not seeing yet.",0,0,0,0,0,0
cebd93f1-1436-4da7-b719-a439eeac0c3b,"Has anyone else tried this approach and seen similar results? Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
375f750e-5b61-4534-bd3d-5807809632ae,"You make me sick, absolute scum of the earth. You make me sick, absolute scum of the earth.",1,1,0,1,0,0
6ecc6171-3feb-4727-a5cf-5298fcffecc7,"This research seems solid, the methodology looks sound. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
a5d0e535-8fb0-4a98-a1b7-5ee1c5592f2c,Could you explain more about how this works in practice? Could you explain more about how this works in practice?,0,0,0,0,0,0
30e4153e-1617-41ee-b154-5108c2c8462f,"I think there's a middle ground we're not seeing yet. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
580ef097-e2af-4496-8cd5-642622d47cc6,Could you explain more about how this works in practice? Does anyone have additional sources on this topic?,0,0,0,0,0,0
522fcc12-ca7f-4861-b927-40e7ae620e6b,Shut up you stupid fool nobody wants your opinion. Burn in hell you horrible excuse for a human.,1,0,0,0,1,0
b5ae3c61-8e39-4fa4-b92f-e01d7162b4c1,"This research seems solid, the methodology looks sound. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
2ea6d523-4df7-468f-9984-e8d8cdf89c78,"Great point, I hadn't considered that angle before. I think there's a middle ground we're not seeing yet.",0,0,0,0,0,0
4a9e6aa8-9df3-41a8-9771-1d51280ee9ef,"Great point, I hadn't considered that angle before. The data here is quite compelling, well presented.",0,0,0,0,0,0
31f0d381-0532-46b3-952f-949197c784da,Looking forward to seeing how this develops over time. I disagree but I can see where you're coming from.,0,0,0,0,0,0
eeac14f9-3821-4fd0-ab21-498b9909edab,"Go away you worthless piece of trash. You make me sick, absolute scum of the earth.",1,0,0,0,0,1
ce994a8e-ae67-4d82-8341-b964e5a8c7bf,"Good explanation, very clear and easy to follow. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
987df981-e45e-4735-92aa-e65498df0a41,You are absolutely disgusting and should be ashamed. Shut up you stupid fool nobody wants your opinion.,1,0,1,1,0,0
1b100bab-249e-4dac-a0a6-ab68e93ae258,"Shut up you stupid fool nobody wants your opinion. Die in a fire, nobody will miss you.",1,0,0,0,0,0
1c129f9b-4b55-425e-9823-5d7bcf1f0297,"Interesting read, bookmarking this for later. Does anyone have additional sources on this topic?",0,0,0,0,0,0
ab7b9a5d-c6b6-4060-956d-ac7b024537c2,"This research seems solid, the methodology looks sound. Appreciate the detailed breakdown of the issue.",0,0,0,0,0,0
1b73503f-c806-4b6a-ad9b-8ac044ddac0a,This matches my own experience working in this area. I disagree but I can see where you're coming from.,0,0,0,0,0,0
048ecc38-6172-42a3-afd2-33d9ad75f92f,"This is the worst garbage I have ever read, idiots. You are absolutely disgusting and should be ashamed.",1,1,0,0,1,0
662266ee-edfc-42ac-b0f7-8888811830f8,This matches my own experience working in this area. This matches my own experience working in this area.,0,0,0,0,0,0
314d0255-a96f-41cd-b0a0-26bf08614905,"Thanks for sharing, really enjoyed reading this perspective. Interesting read, bookmarking this for later.",0,0,0,0,0,0
1488fd10-261f-4c41-9e21-1c1bbf5f8dab,"Interesting read, bookmarking this for later. I disagree but I can see where you're coming from.",0,0,0,0,0,0
31e82101-1411-4cc5-af83-a7e57eceff5f,"This research seems solid, the methodology looks sound. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
fd5add58-fa4d-4f04-bf5f-b83ea07ffebb,"This research seems solid, the methodology looks sound. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
9c5eb0be-6b70-4d75-9339-3a0c3bb7f763,"Good explanation, very clear and easy to follow. The data here is quite compelling, well presented.",0,0,0,0,0,0
a981214d-bd06-4258-b7cb-85696e495589,Could you explain more about how this works in practice? Does anyone have additional sources on this topic?,0,0,0,0,0,0
42bf5a95-9615-4fe1-a4e5-ea2256022293,"Thanks for sharing, really enjoyed reading this perspective. This matches my own experience working in this area.",0,0,0,0,0,0
6ceb59c1-7713-4d14-bcff-41adf787c40e,Could you explain more about how this works in practice? Looking forward to seeing how this develops over time.,0,0,0,0,0,0
b554c7b7-3098-413b-b2b4-1660b2cded68,You are absolutely disgusting and should be ashamed. You are absolutely disgusting and should be ashamed.,1,0,0,0,1,1
1f24272f-ecc5-4741-ac10-708f4dc6da69,"You make me sick, absolute scum of the earth. Go away you worthless piece of trash.",1,0,1,0,1,0
e4d44b3e-0cdc-4a62-9c4b-e8dfd9036ba5,"Burn in hell you horrible excuse for a human. What a pathetic loser, crawl back to your cave.",1,0,1,0,0,0
dc87b355-a060-4403-843e-dfe79da4c7f2,"I think there's a middle ground we're not seeing yet. The data here is quite compelling, well presented.",0,0,0,0,0,0
e3773c96-6100-4c68-b271-b0a903aae311,"You make me sick, absolute scum of the earth. You make me sick, absolute scum of the earth.",1,0,0,0,1,0
83d89d99-d08b-46a0-a9a9-ad7de71a2b37,You are absolutely disgusting and should be ashamed. You're a complete moron and everyone knows it.,1,0,0,0,1,0
b775cb56-c414-477e-947d-99cd77b8987a,This matches my own experience working in this area. Does anyone have additional sources on this topic?,0,0,0,0,0,0
af1c97ff-4671-450f-a138-dcf6f1b2d547,I think there's a middle ground we're not seeing yet. I think this policy has some interesting trade-offs worth discussing.,0,0,0,0,0,0
f8702f4c-78e2-4b55-8077-0a2252e837b1,"This is the worst garbage I have ever read, idiots. You're a complete moron and everyone knows it.",1,0,1,0,1,1
d1714911-169b-4a62-8fdc-d8148aeafe71,Appreciate the detailed breakdown of the issue. I disagree but I can see where you're coming from.,0,0,0,0,0,0
428af2c1-3cae-47ff-9951-bec827de394a,"This research seems solid, the methodology looks sound. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
daa78f01-3cfe-4600-9d12-1bee93339a85,"Great point, I hadn't considered that angle before. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
eb8f386f-a183-40a9-a0cf-efc304b727a9,"Shut up you stupid fool nobody wants your opinion. What a pathetic loser, crawl back to your cave.",1,0,0,1,0,0
64886b3c-77b1-4f21-8018-1f8a5a576d1b,I think this policy has some interesting trade-offs worth discussing. This matches my own experience working in this area.,0,0,0,0,0,0
0f992753-3e7a-4995-9023-f216124a36f8,Burn in hell you horrible excuse for a human. You are absolutely disgusting and should be ashamed.,1,0,0,0,0,0
2f04b971-d924-4881-a838-b8e9c81eb3fb,"I hate people like you, get out of here. Shut up you stupid fool nobody wants your opinion.",1,0,0,0,1,0
ab4ab06f-284a-4ec4-a900-9f3d4000e963,"Great point, I hadn't considered that angle before. Great point, I hadn't considered that angle before.",0,0,0,0,0,0
795ad4fa-8875-4403-ab9f-89455f73af90,I disagree but I can see where you're coming from. Looking forward to seeing how this develops over time.,0,0,0,0,0,0
38945924-9a47-497f-a78d-8bb923efaeb5,"This is the worst garbage I have ever read, idiots. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,0
b35a17e3-45d4-4011-9955-87418b3df7d4,"Good explanation, very clear and easy to follow. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
61c22955-b1e5-48a9-adf2-b50b71317973,"I think there's a middle ground we're not seeing yet. Interesting read, bookmarking this for later.",0,0,0,0,0,0
4106ad4b-bcad-43ed-b0b6-4ed1ecfc548c,Go away you worthless piece of trash. You're a complete moron and everyone knows it.,1,0,0,0,1,0
e2cf7f53-bcb9-4f87-9d39-2c8844fef624,"This is the worst garbage I have ever read, idiots. You're a complete moron and everyone knows it.",1,0,1,0,1,1
b6c5f4e2-9008-4184-9345-9fdc56fb8ba3,"This is the worst garbage I have ever read, idiots. This is the worst garbage I have ever read, idiots.",1,0,0,0,1,1
3500ec51-42c0-4628-af85-dc83e3468d2f,"You're a complete moron and everyone knows it. I hate people like you, get out of here.",1,0,1,0,1,0
f2c11a58-cad9-4486-bdd5-3952ecf1883b,"Interesting read, bookmarking this for later. Does anyone have additional sources on this topic?",0,0,0,0,0,0
510c84dc-6ff8-4d04-8681-e2ceb8104d95,I think there's a middle ground we're not seeing yet. This matches my own experience working in this area.,0,0,0,0,0,0
d3b29751-0dc3-4a42-a9b9-c2ad01a6ae0f,"You are absolutely disgusting and should be ashamed. You make me sick, absolute scum of the earth.",1,1,0,0,1,0
244db571-a787-4d0a-b998-14eff4aef6ce,Shut up you stupid fool nobody wants your opinion. Burn in hell you horrible excuse for a human.,1,1,1,0,1,0
905bfcc4-84c0-41ba-8b1d-a973d423dd2a,"Die in a fire, nobody will miss you. Shut up you stupid fool nobody wants your opinion.",1,0,0,1,0,0
3cbe4123-9da9-4ded-b382-8788f56fe181,"Does anyone have additional sources on this topic? The data here is quite compelling, well presented.",0,0,0,0,0,0
8eca70c8-0d82-4f73-8df3-b8a885f5811d,"Has anyone else tried this approach and seen similar results? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
f2b5e3fe-1163-48a1-b26b-2ea0b24dd7b9,Go away you worthless piece of trash. Shut up you stupid fool nobody wants your opinion.,1,0,0,0,0,0
d61ba74a-aa36-41c2-8f21-cf1b683fef3b,"This matches my own experience working in this area. The data here is quite compelling, well presented.",0,0,0,0,0,0
5cbdaed2-bc99-4f5f-acd9-743d7c4514c7,"This is the worst garbage I have ever read, idiots. You are absolutely disgusting and should be ashamed.",1,0,0,0,0,0
5001255d-eb91-4edf-aff5-ae81b8e602fa,"You are absolutely disgusting and should be ashamed. You make me sick, absolute scum of the earth.",1,0,0,0,0,0
47f55486-3bae-40f9-bbe3-9150993defef,Appreciate the detailed breakdown of the issue. I think this policy has some interesting trade-offs worth discussing.,0,0,0,0,0,0
863d2835-52eb-4a84-985f-f7450741a065,Appreciate the detailed breakdown of the issue. I think there's a middle ground we're not seeing yet.,0,0,0,0,0,0
8f136519-7665-435f-bbdd-86b13191b229,"I think this policy has some interesting trade-offs worth discussing. Interesting read, bookmarking this for later.",0,0,0,0,0,0
3d5c9dd5-497c-4e7c-8b7a-b5891043d8e3,"Die in a fire, nobody will miss you. Shut up you stupid fool nobody wants your opinion.",1,1,1,1,0,1
8470010b-2819-4955-a5ba-5c02bb2545ca,"Does anyone have additional sources on this topic? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
33d7b784-fdb3-4c46-a5a4-aae69e4cc45f,"Has anyone else tried this approach and seen similar results? Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
73623a2c-9ab6-4f4b-8e83-c4f43313f7f9,"Burn in hell you horrible excuse for a human. I hate people like you, get out of here.",1,1,0,0,0,0
8d6fb615-a01d-430d-bca1-3cb216176016,"You're a complete moron and everyone knows it. I hate people like you, get out of here.",1,0,1,0,0,0
e2cb15bb-cb8f-4d67-8f8f-a14dc1ece0ba,"Good explanation, very clear and easy to follow. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
3b0def44-f91d-458e-86f8-c5ef877ff766,"Does anyone have additional sources on this topic? Good explanation, very clear and easy to follow.",0,0,0,0,0,0
67a3c5e4-b781-417c-81fc-d38a7f057d30,"Shut up you stupid fool nobody wants your opinion. Die in a fire, nobody will miss you.",1,0,0,0,0,0
2a3e56b6-caf9-4484-b917-ea87a4cdd06d,"Interesting read, bookmarking this for later. Does anyone have additional sources on this topic?",0,0,0,0,0,0
fdc5e0f4-fc13-4bf7-b2b8-419dd3deffd5,"Appreciate the detailed breakdown of the issue. The data here is quite compelling, well presented.",0,0,0,0,0,0
4bb347e4-e809-4e86-bc14-17cc5c41d295,I think there's a middle ground we're not seeing yet. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
f7fdb0c1-aa9a-4326-9e23-4cbbefbf4c3b,"I hate people like you, get out of here. Die in a fire, nobody will miss you.",1,0,1,0,0,1
b5244191-d607-4f42-84bf-6bdd2e216af2,"I disagree but I can see where you're coming from. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
6edc54ce-841b-4cbc-9d27-9e1eb56b3fb2,Shut up you stupid fool nobody wants your opinion. You're a complete moron and everyone knows it.,1,0,1,0,1,1
e5aa488b-5851-4013-9ff1-5b3d9df45c4d,Could you explain more about how this works in practice? Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
3c042bfa-e281-4cf8-acb8-172bc9653ff9,"Could you explain more about how this works in practice? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
0915199a-9ff0-413d-8419-26f7d2d0bdc6,"Die in a fire, nobody will miss you. You make me sick, absolute scum of the earth.",1,0,1,0,1,0
11e1ee88-8208-40fa-b880-fa1422a79545,"Appreciate the detailed breakdown of the issue. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
de6bd23e-6106-4858-9c9b-98c0dbee99a8,This matches my own experience working in this area. I think this policy has some interesting trade-offs worth discussing.,0,0,0,0,0,0
540c450b-8bc0-4172-b9da-fdd1fd05b70f,"You make me sick, absolute scum of the earth. Burn in hell you horrible excuse for a human.",1,0,1,0,0,0
87862a63-0878-4fc3-9c69-76fd7046e0fe,"This matches my own experience working in this area. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
f02550d5-5ebe-4378-8985-fb2e2dbebb0b,"Great point, I hadn't considered that angle before. I disagree but I can see where you're coming from.",0,0,0,0,0,0
d78f9e36-d398-40b0-b62d-4f0151911f16,Has anyone else tried this approach and seen similar results? Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
4cdc50aa-fa05-4ec2-9069-bc448a23d93e,"The data here is quite compelling, well presented. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
edfe09e4-fea8-49d3-b233-b5e113e54188,"This matches my own experience working in this area. Thanks for sharing, really enjoyed reading this perspective.",0,0,0,0,0,0
188c874c-81a3-434d-ba41-68407c86d738,"Great point, I hadn't considered that angle before. Has anyone else tried this approach and seen similar results?",0,0,0,0,0,0
88d35030-1e4e-4f1e-b186-39162942c3ae,"Good explanation, very clear and easy to follow. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
c4772289-9416-43c7-8844-aedd5c31a82d,"You are absolutely disgusting and should be ashamed. What a pathetic loser, crawl back to your cave.",1,1,0,0,1,0
5f46c127-eac3-4c0d-b937-2b9e9d8d2290,"I think this policy has some interesting trade-offs worth discussing. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
71ddf1a8-b934-499e-b5fa-9d18d19bedd0,"Thanks for sharing, really enjoyed reading this perspective. Appreciate the detailed breakdown of the issue.",0,0,0,0,0,0
ffb107da-eaf1-4f5e-a3cb-22445a9b10d9,I disagree but I can see where you're coming from. This matches my own experience working in this area.,0,0,0,0,0,0
a6a72f3a-5aa3-4b0d-923d-99895b41f170,Looking forward to seeing how this develops over time. Looking forward to seeing how this develops over time.,0,0,0,0,0,0
3fece3ef-0e83-47c1-b515-79a9610b4ee4,"This research seems solid, the methodology looks sound. The data here is quite compelling, well presented.",0,0,0,0,0,0
ac77927f-9b62-4075-82fd-2bf5ddd52073,I disagree but I can see where you're coming from. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
0acb210e-8f45-452f-97e2-2169de93fa8a,"This is the worst garbage I have ever read, idiots. Shut up you stupid fool nobody wants your opinion.",1,1,1,0,1,0
4ee4c655-0777-4910-9a8b-334656091d65,I think there's a middle ground we're not seeing yet. I think there's a middle ground we're not seeing yet.,0,0,0,0,0,0
b58c7595-8fd6-4d5e-bef4-3d727cb7958a,I think this policy has some interesting trade-offs worth discussing. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
68676a3e-d775-4757-843c-14ce10f62f3a,"Burn in hell you horrible excuse for a human. Die in a fire, nobody will miss you.",1,1,0,0,1,0
3693cc1d-637a-44f0-bd2e-27b9700076ae,Looking forward to seeing how this develops over time. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
7ffeaf32-a5fa-4e4e-89a2-71910ae85381,"Great point, I hadn't considered that angle before. Could you explain more about how this works in practice?",0,0,0,0,0,0
a13ec2ad-1317-453b-b760-eb518048a5a6,"Could you explain more about how this works in practice? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
a9f79689-91be-4e32-9a90-d8a2a321158b,"Interesting read, bookmarking this for later. This matches my own experience working in this area.",0,0,0,0,0,0
913a23cf-4356-4393-b37b-edf0ab66e7da,"I hate people like you, get out of here. You are absolutely disgusting and should be ashamed.",1,0,1,1,1,0
3b42f968-7e4d-43d6-954a-59ca340ea2ab,Does anyone have additional sources on this topic? Could you explain more about how this works in practice?,0,0,0,0,0,0
125b9d19-e7be-4af8-b170-6d9b2de8a1d7,"Great point, I hadn't considered that angle before. Does anyone have additional sources on this topic?",0,0,0,0,0,0
5fe2391c-39b4-4ecc-a720-58f8e2f18597,"Burn in hell you horrible excuse for a human. What a pathetic loser, crawl back to your cave.",1,0,0,0,1,0
d5bc5316-6ca0-42bf-a8ce-87caf1168659,"Does anyone have additional sources on this topic? Interesting read, bookmarking this for later.",0,0,0,0,0,0
74c54eec-544e-4d06-b0f3-49b0d4b941f4,"This research seems solid, the methodology looks sound. Could you explain more about how this works in practice?",0,0,0,0,0,0
095ef1b2-9c3e-4b9d-b531-1e2c02883de8,"Shut up you stupid fool nobody wants your opinion. What a pathetic loser, crawl back to your cave.",1,0,1,0,1,0
3100445a-dee6-46d1-bd1a-e10a72c50779,Burn in hell you horrible excuse for a human. You're a complete moron and everyone knows it.,1,0,1,0,0,0
918a6039-b930-4e61-8cba-a8ab587801b1,"You make me sick, absolute scum of the earth. You're a complete moron and everyone knows it.",1,0,1,0,1,0
86334249-b2ba-41e3-b247-37aa3f4e3efa,"Die in a fire, nobody will miss you. Shut up you stupid fool nobody wants your opinion.",1,1,0,0,1,0
d6d598e1-4493-49bc-83dd-ba1cff959d27,"You're a complete moron and everyone knows it. Die in a fire, nobody will miss you.",1,0,1,1,1,0
22a48974-e267-447e-a2aa-754f2834e504,Looking forward to seeing how this develops over time. Does anyone have additional sources on this topic?,0,0,0,0,0,0
68a8f623-102d-438e-b502-06c506c26266,"Great point, I hadn't considered that angle before. Good explanation, very clear and easy to follow.",0,0,0,0,0,0
9f07a112-2f03-4eb9-83ed-45f00ceb3fc7,Appreciate the detailed breakdown of the issue. Could you explain more about how this works in practice?,0,0,0,0,0,0
b7803b46-d389-47e7-a9c9-75344319a72e,"The data here is quite compelling, well presented. Could you explain more about how this works in practice?",0,0,0,0,0,0
d3664a71-11fc-469c-809c-2694c10b1c6e,You're a complete moron and everyone knows it. You are absolutely disgusting and should be ashamed.,1,0,1,0,1,0
8febde1d-24b0-4a08-8626-6f80e0aa0dc5,"Good explanation, very clear and easy to follow. Looking forward to seeing how this develops over time.",0,0,0,0,0,0
49e239fe-9734-40f2-8b10-797da36bbe77,"This is the worst garbage I have ever read, idiots. This is the worst garbage I have ever read, idiots.",1,0,1,0,0,0
60beb706-a6e5-45b6-a89f-0b26319ec8a9,"I disagree but I can see where you're coming from. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
d1235492-f2d0-4883-a566-ca2f394b6e88,"Looking forward to seeing how this develops over time. The data here is quite compelling, well presented.",0,0,0,0,0,0
c150e2bf-1d11-46d5-80ec-44e394324a73,I think there's a middle ground we're not seeing yet. Could you explain more about how this works in practice?,0,0,0,0,0,0
fa40f8cb-3c89-43de-9fd3-849a8e3bf3fb,"Appreciate the detailed breakdown of the issue. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
94c11bd2-46ce-4418-8172-57a4bb290eb7,Has anyone else tried this approach and seen similar results? This matches my own experience working in this area.,0,0,0,0,0,0
537d8d25-6ed2-45ff-a907-d6120ee6a2dd,"Interesting read, bookmarking this for later. This matches my own experience working in this area.",0,0,0,0,0,0
aed112bf-c4a1-4163-b541-6bb9a94e94db,"I hate people like you, get out of here. What a pathetic loser, crawl back to your cave.",1,1,0,1,0,0
96b236e1-60f5-4cda-803e-12f1148945ac,"What a pathetic loser, crawl back to your cave. You're a complete moron and everyone knows it.",1,0,1,0,1,0
b16cadf4-109b-48ba-a39d-2479bb03615d,"You are absolutely disgusting and should be ashamed. This is the worst garbage I have ever read, idiots.",1,1,0,0,1,0
ad7c2939-e3dc-4bf3-8fd5-dc85abdf804e,I think there's a middle ground we're not seeing yet. Appreciate the detailed breakdown of the issue.,0,0,0,0,0,0
9770db9b-7a3f-4c71-a073-0f75a4089375,"Interesting read, bookmarking this for later. The data here is quite compelling, well presented.",0,0,0,0,0,0
93be58df-63e4-4e66-bdae-546ccba5851b,Does anyone have additional sources on this topic? Does anyone have additional sources on this topic?,0,0,0,0,0,0
c24f7ccc-e2ef-4079-bffd-f0c57ed2d860,"Looking forward to seeing how this develops over time. The data here is quite compelling, well presented.",0,0,0,0,0,0
403f0bc1-e179-4270-a622-7d26e38c06ee,I disagree but I can see where you're coming from. Has anyone else tried this approach and seen similar results?,0,0,0,0,0,0
8f757afc-5b2e-497c-8a2f-d52eabce1817,"I think there's a middle ground we're not seeing yet. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
b93e1e0f-899b-476d-97bf-86e2afee2055,"You are absolutely disgusting and should be ashamed. What a pathetic loser, crawl back to your cave.",1,0,0,0,1,0
83edd3c9-644b-4924-82f0-44aa7bafd218,"Could you explain more about how this works in practice? Great point, I hadn't considered that angle before.",0,0,0,0,0,0
928f816f-bf76-42bf-b968-987fc4255059,Burn in hell you horrible excuse for a human. Go away you worthless piece of trash.,1,0,1,1,1,0
15af6f66-33cb-4ff0-b7a1-648a1259c27f,"What a pathetic loser, crawl back to your cave. Die in a fire, nobody will miss you.",1,0,0,1,0,0
585616cc-1549-4f73-9c4c-efa94c6d56b4,"Could you explain more about how this works in practice? This research seems solid, the methodology looks sound.",0,0,0,0,0,0
4af8f6da-7a46-4a9b-a3e8-67571a33194e,"Go away you worthless piece of trash. This is the worst garbage I have ever read, idiots.",1,0,0,0,0,0
3a346577-45f7-4d90-9b66-e150a3d949cf,"Interesting read, bookmarking this for later. This research seems solid, the methodology looks sound.",0,0,0,0,0,0
72710065-bae4-480b-9ae0-0dbc67bcf53c,"The data here is quite compelling, well presented. I think this policy has some interesting trade-offs worth discussing.",0,0,0,0,0,0
af0f04eb-4cb1-4f0d-a40c-f560f7bd58d9,"Burn in hell you horrible excuse for a human. You make me sick, absolute scum of the earth.",1,1,0,1,0,0
85bb9455-afae-4537-9863-cda326968d60,"Good explanation, very clear and easy to follow. Could you explain more about how this works in practice?",0,0,0,0,0,0
238f5106-11ac-46b2-821f-63d18f40217c,I think this policy has some interesting trade-offs worth discussing. I disagree but I can see where you're coming from.,0,0,0,0,0,0
